locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,country_code,location_type,hours_of_operation
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-orthopedics--sports-medicine---thomasville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-244,Novant Health Orthopedics & Sports Medicine - Thomasville,211 Old Lexington Road,Thomasville,NC,27360,MG244,336-474-8153,35.881502,-80.112106,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-orthopedics--sports-medicine---winston-salem.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-245,Novant Health Orthopedics & Sports Medicine - Winston-Salem,200 Robinhood Medical Plaza,Winston-Salem,NC,27106,MG245,336-718-7950,36.11904,-80.319438,US,clinic and outpatient center,Mon-Fri 8 AM - 7 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-osteoporosis-clinic---clemmons.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-248,Novant Health Osteoporosis Clinic - Clemmons,6915 Village Medical Circle,Clemmons,NC,27012,MG248,336-718-1680,36.028584,-80.397285,US,clinic and outpatient center,"Mon-Fri 7:45 AM - 11:45 AM, 12:45 PM - 4:45 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-osteoporosis-clinic---kernersville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-247,Novant Health Osteoporosis Clinic - Kernersville,"1710 Kernersville Medical Parkway,Suite 201",Kernersville,NC,27284,MG247,336-515-7440,36.090751,-80.045198,US,clinic and outpatient center,"Fri 7:45 AM - 11:45 AM, 12:45 PM - 4:45 PM, Mon 7:45 AM - 11:45 AM, 12:45 PM - 4:45 PM, Wed 7:45 AM - 11:45 AM, 12:45 PM - 4:45 PM"
novanthealth.org,https://www.novanthealth.org/home/services/pain-management/novant-health-pain-management-clinic---thomasville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-249,Novant Health Pain Management Clinic - Thomasville,207 Old Lexington Road,Thomasville,NC,27360,MG249,336-474-7922,35.879858,-80.111516,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-parkside-family-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-250,Novant Health Parkside Family Medicine,"1236 Guilford College Road,Suite 117",Jamestown,NC,27282,MG250,336-856-0801,36.040315,-79.921128,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-allergy--immunology---carmel.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-571,Novant Health Pediatric Allergy and Immunology – Carmel,"6331 Carmel Road, Suite 102",Charlotte,NC,28226,MG571,704-316-9022,35.090327,-80.84392,US,clinic and outpatient center,"Mon-Tue 8 AM - 5 PM, Thu 8 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-cardiology---ardmore.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-539,Novant Health Pediatric Cardiology – Ardmore,"1806 South Hawthorne Road, Suite 100",Winston-Salem,NC,27103,MG539,336-718-2560,36.078459,-80.293182,US,clinic and outpatient center,"Fri 8 AM - 12 PM, Mon-Thu 8 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-cardiology---carmel.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-470,Novant Health Pediatric Cardiology - Carmel,"6331 Carmel Road,Suite 102",Charlotte,NC,28226,MG470,704-316-1220,35.090327,-80.84392,US,clinic and outpatient center,Wed-Thu 9 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-cardiology---cornelius.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-252,Novant Health Pediatric Cardiology - Cornelius,"17810 Statesville Road,Suite 311",Cornelius,NC,28031,MG252,704-316-1220,35.456777,-80.867703,US,clinic and outpatient center,Mon 9 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-cardiology---elizabeth.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-251,Novant Health Pediatric Cardiology - Elizabeth,"1718 East 4th Street,Suite 605",Charlotte,NC,28204,MG251,704-316-1220,35.211003,-80.825798,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-cardiology---waverly.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-253,Novant Health Pediatric Cardiology - Waverly,11840 Southmore Drive,Charlotte,NC,28277,MG253,704-316-1220,35.047789,-80.768507,US,clinic and outpatient center,Tue 9 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-endocrinology---concord.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-526,Novant Health Pediatric Endocrinology - Concord,"311 Coddle Market Drive NW,Suite 200",Concord,NC,28027,MG526,704-316-5285,35.410136,-80.663535,US,clinic and outpatient center,<MISSING>
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-endocrinology---midtown.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-254,Novant Health Pediatric Endocrinology - Midtown,201 Queens Road,Charlotte,NC,28204,MG254,704-316-5285,35.210439,-80.827388,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---cornelius.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-257,Novant Health Pediatric Gastroenterology - Cornelius,"17810 Statesville Road,Suite 311",Cornelius,NC,28031,MG257,704-316-5060,35.456777,-80.867703,US,clinic and outpatient center,"Mon-Tue 9 AM - 4 PM, Thu 9 AM - 4 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---eastover.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-256,Novant Health Pediatric Gastroenterology - Eastover,"2711 Randolph Road,Suite 301",Charlotte,NC,28207,MG256,704-316-5060,35.201075,-80.812918,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---matthews.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-258,Novant Health Pediatric Gastroenterology - Matthews,"1401 Matthews Township Parkway,Suite 100",Matthews,NC,28105,MG258,704-316-5060,35.122559,-80.714903,US,clinic and outpatient center,"Thu 8 AM - 5 PM, Tue 8 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---salisbury.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-259,Novant Health Pediatric Gastroenterology - Salisbury,"530 Corporate Circle,Suite 200",Salisbury,NC,28147,MG259,704-316-5060,35.643958,-80.490471,US,clinic and outpatient center,Wed 9 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---steelecroft.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-260,Novant Health Pediatric Gastroenterology - Steelecroft,"13557 Steelecroft Parkway,Suite 2200",Charlotte,NC,28278,MG260,704-316-5060,35.101332,-80.992546,US,clinic and outpatient center,"Mon 8 AM - 4 PM, Wed 8 AM - 4 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-gastroenterology---waverly.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-261,Novant Health Pediatric Gastroenterology - Waverly,"11840 Southmore Drive,Suite 200",Charlotte,NC,28277,MG261,704-316-5060,35.047789,-80.768507,US,clinic and outpatient center,Wed 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-infectious-disease---midtown.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-464,Novant Health Pediatric Infectious Disease - Midtown,201 Queens Road,Charlotte,NC,28204,MG464,704-316-3022,35.210439,-80.827388,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-nephrology---midtown.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-534,Novant Health Pediatric Nephrology - Midtown,201 Queens Road,Charlotte,NC,28204,MG534,704-316-5910,35.210439,-80.827388,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-neurology---concord.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-513,Novant Health Pediatric Neurology - Concord,"311 Coddle Market Drive NW,Suite 200",Concord,NC,28027,MG513,704-384-1390,35.410079,-80.663472,US,clinic and outpatient center,Thu 9 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-neurology--sleep---carmel.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-468,Novant Health Pediatric Neurology & Sleep - Carmel,"6331 Carmel Road,Suite 102",Charlotte,NC,28226,MG468,704-384-1390,35.090327,-80.84392,US,clinic and outpatient center,"Mon 8 AM - 5 PM, Wed 8 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-neurology--sleep---randolph.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-262,Novant Health Pediatric Neurology & Sleep - Randolph,"1900 Randolph Road,Suite 1010",Charlotte,NC,28207,MG262,704-384-1390,35.210315,-80.824587,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-pulmonology---carmel.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-570,Novant Health Pediatric Pulmonology - Carmel,"6331 Carmel Rd, Suite 102",Charlotte,NC,28226,MG570,704-316-5280,35.090327,-80.84392,US,clinic and outpatient center,Tue 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-pulmonology---matthews.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-264,Novant Health Pediatric Pulmonology - Matthews,"1401 Matthews Township Pkwy,Suite 100",Matthews,NC,28105,MG264,704-316-5280,35.122414,-80.714945,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-pulmonology---midtown.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-265,Novant Health Pediatric Pulmonology - Midtown,201 Queens Road,Charlotte,NC,28204,MG265,704-316-5280,35.210439,-80.827388,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/home/services/rehabilitation.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-524,Novant Health Pediatric Rehabilitation - Eastover,"2711 Randolph Road, Suite 100",Charlotte,NC,28207,MG524,980-302-8271,35.201232,-80.81321,US,clinic and outpatient center,Mon-Fri 7:30 AM - 5:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-sleep-centers.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-266,Novant Health Pediatric Sleep Center - Charlotte,200 Hawthorne Lane,Charlotte,NC,28294,MG266,704-384-9073,35.212161,-80.823954,US,clinic and outpatient center,Thu-Sat 7 AM - 7 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-sleep-medicine---ardmore.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-592,Novant Health Pediatric Sleep Medicine - Ardmore,"1806 Hawthorne Road, Suite 100",Winston-Salem,NC,27103,MG592,336-418-1880,36.078459,-80.293182,US,clinic and outpatient center,Mon 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-sports-medicine---matthews.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-455,Novant Health Pediatric Sports Medicine - Matthews,"1401 Matthews Township Pkwy,Suite 100",Matthews,NC,28105,MG455,704-316-1070,35.123017,-80.715031,US,clinic and outpatient center,Wed 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pediatric-sports-medicine---midtown.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-268,Novant Health Pediatric Sports Medicine - Midtown,201 Queens Road,Charlotte,NC,28204,MG268,704-316-1020,35.210439,-80.827388,US,clinic and outpatient center,"Mon-Tue 8 AM - 5 PM, Thu-Fri 8 AM - 5 PM"
novanthealth.org,https://www.nhpediatricsardreykell.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-472,Novant Health Pediatrics Ardrey Kell,8169 Ardrey Kell Road,Charlotte,NC,28277,MG472,704-542-5540,35.037986,-80.793312,US,clinic and outpatient center,Mon-Fri 8:30 AM - 5 PM
novanthealth.org,https://www.nhpediatricsberewick.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-495,Novant Health Pediatrics Berewick,8820 Rachel Freeman Way,Charlotte,NC,28278,MG495,704-316-7227,35.163493,-80.97408,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricsblakeney.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-446,Novant Health Pediatrics Blakeney,"9224 Ardrey Kell Road,Suite 200",Charlotte,NC,28277,MG446,704-316-1495,35.032628,-80.813946,US,clinic and outpatient center,Mon-Fri 8 AM - 5:30 PM
novanthealth.org,https://www.nhpediatricsbrunswick.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-531,Novant Health Pediatrics Brunswick,"20 Medical Campus Drive NW,Suite 205",Supply,NC,28462,MG531,910-721-4400,34.015903,-78.282896,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.nhpediatricsconcord.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-514,Novant Health Pediatrics Concord,"311 Coddle Market Drive NW,Suite 100",Concord,NC,28027,MG514,980-302-9100,35.410079,-80.663472,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricsdenver.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-161,Novant Health Pediatrics Denver,"269 Gillman Road,Suite 200A",Denver,NC,28037,MG161,704-316-5287,35.44296,-81.000272,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,http://www.nhpediatricsharrisburg.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-087,Novant Health Pediatrics Harrisburg,"6555 Kee Lane,Suite 200",Harrisburg,NC,28075,MG087,704-316- 6140,35.322521,-80.645393,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricshighlandcreek.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-271,Novant Health Pediatrics Highland Creek & After Hours Care,5370 Ridge Road,Charlotte,NC,28269,MG271,704-316-1491,35.372928,-80.789248,US,clinic and outpatient center,"Mon-Fri 8 AM - 7 PM, Sat-Sun 10 AM - 2 PM"
novanthealth.org,https://www.nhpediatricsking.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-519,Novant Health Pediatrics King,"167 Moore Road,Suite 201",King,NC,27021,MG519,336-673-6470,36.274518,-80.339849,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricslakenorman.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-272,Novant Health Pediatrics Lake Norman - Huntersville,"10305 Hamptons Park Drive,Suite 101",Huntersville,NC,28078,MG272,704-384-1130,35.430635,-80.865426,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricslakenorman.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-473,Novant Health Pediatrics Lake Norman - Mooresville,656 Carpenter Avenue,Mooresville,NC,28115,MG473,704-664-5133,35.581409,-80.801831,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricsminthill.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-163,Novant Health Pediatrics Mint Hill,8110 Healthcare Loop,Charlotte,NC,28215,MG163,704-316-2312,35.221558,-80.646348,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.nhpediatricsoakhollow.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-273,Novant Health Pediatrics Oak Hollow,1224 Eastchester Drive,High Point,NC,27265,MG273,336-481-1830,35.991606,-80.02897,US,clinic and outpatient center,"Mon-Fri 8 AM - 6 PM, Sat 9 AM - 12 PM, Sun 1 PM - 4 PM"
novanthealth.org,https://www.nhpediatricssouthballantyne.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-275,Novant Health Pediatrics South Ballantyne,"16139 Lancaster Highway,Suite 110",Charlotte,NC,28277,MG275,704-384-1440,35.027954,-80.850969,US,clinic and outpatient center,"Mon-Fri 9 AM - 1 PM, 2 PM - 5 PM"
novanthealth.org,http://www.nhpediatricssouthend.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-276,Novant Health Pediatrics South End,"2400 South Blvd.,Suite 200",Charlotte,NC,28203,MG276,704-774-3024,35.204376,-80.864113,US,clinic and outpatient center,Mon-Fri 7:45 AM - 5 PM
novanthealth.org,https://www.nhpediatricssouthpark.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-277,Novant Health Pediatrics SouthPark,"6324 Fairview Road,Suite 350",Charlotte,NC,28210,MG277,704-384-8600,35.148824,-80.83527,US,clinic and outpatient center,"Mon-Fri 8 AM - 5 PM, Sat 9 AM - 11:30 AM, Sun 9 AM - 12 PM"
novanthealth.org,https://www.nhpediatricssymphonypark.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-278,Novant Health Pediatrics Symphony Park,6010 Carnegie Blvd,Charlotte,NC,28209,MG278,704-384-9966,35.15555,-80.840154,US,clinic and outpatient center,"Mon-Fri 8 AM - 5 PM, Sat 9 AM - 11:30 AM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pelvic-health-center---winston-salem.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-055,Novant Health Pelvic Health Center - Winston-Salem,"770 Highland Oaks Drive,Suite 100",Winston-Salem,NC,27103,MG055,336-718-1970,36.059299,-80.302941,US,clinic and outpatient center,"Fri 8 AM - 12 PM, Mon-Thu 7 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-pfafftown-family-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-281,Novant Health Pfafftown Family Medicine,4611 Yadkinville Road,Pfafftown,NC,27040,MG281,336-718-7600,36.154637,-80.358416,US,clinic and outpatient center,Mon-Fri 7:30 AM - 5 PM
